orbital_period,transit_duration,transit_duration_err1,transit_duration_err2,transit_depth,transit_depth_err1,transit_depth_err2,planet_radius,planet_radius_err1,planet_radius_err2,equi_temp,stellar_temp,stellar_temp_err1,stellar_temp_err2,stellar_radius,stellar_radius_err1,stellar_radius_err2,label
12.8344771,3.846,0.139,-0.139,281.0,8.6,-8.6,2.55,0.42,-0.38,891.0,6078.0,121.0,-133.0,1.189,0.197,-0.178,1
0.720589427,4.329,0.13,-0.132,70.0,20.8,-20.8,1.95,0.56,-0.45,3927.0,8497.0,237.0,-407.0,2.211,0.63,-0.515,0
52.9781419,4.7965246,0.0170034,-0.0170034,6347.2690959,24.65142,-24.65142,11.4471492,0.5471959,-0.5471959,598.2132842,6461.8,83.0,-83.0,1.33031,0.0634748,-0.0634748,1
0.566800926,4.407,0.201,-0.201,265.0,9.9,-9.9,2.19,0.0,0.0,2200.0,5780.0,152.0,-151.4,1.0,0.169,-0.088,0
26.3208756,4.414,0.562,-0.562,800.0,0.435205,-0.435205,2.71349,0.151793,-0.151793,631.0,5729.0,131.1,-131.1,0.98,0.05,-0.05,1
2.765621941,2.3191,0.018,-0.018,8340.0,58.8,-58.8,34.42,7.03,-3.24,1134.0,5423.0,177.0,-161.0,0.828,0.169,-0.078,0
308.255238,11.959,0.528,-0.528,637.0,53.0,-53.0,18.98,1.27,-4.07,576.0,4852.0,83.0,-131.0,7.797,0.523,-1.672,0
16.28247625,2.9227,0.044,-0.044,793.0,14.6,-14.6,1.88,0.13,-0.05,505.0,4671.0,93.0,-93.0,0.68,0.046,-0.021,1
27.5071114,5.907,0.157,-0.157,581.0,21.4,-21.4,2.58,0.81,-0.26,569.0,5783.0,157.0,-175.0,0.88,0.278,-0.087,1
2.053341891,2.596,0.0661,-0.0661,65.5,3.2,-3.2,1.44,0.25,-0.25,1737.0,6084.0,136.0,-136.0,1.358,0.239,-0.239,1
3.60082855,1.938,0.123,-0.123,296.0,19.5,-19.5,1.36,0.04,-0.09,927.0,4838.0,77.0,-77.0,0.796,0.027,-0.054,1
5.69059163,2.557,0.0553,-0.0553,1380.0,33.7,-33.7,3.1,0.23,-0.17,860.0,5244.0,105.0,-105.0,0.81,0.06,-0.044,1
1.3797091,2.352,0.106,-0.106,1320.0,462.85,-462.85,22.2329,6.4039,-6.4039,3626.0,5924.0,302.8,-302.8,2.67,0.13,-0.13,0
10.66489514,3.159,0.109,-0.109,293.0,13.1,-13.1,1.76,0.57,-0.23,865.0,6014.0,190.0,-211.0,1.021,0.333,-0.133,1
0.577369336,1.0852,0.0203,-0.0203,400.0,7.3,-7.3,1.42,0.2,-0.12,1757.0,5255.0,158.0,-142.0,0.716,0.103,-0.06,1
184.568,13.09,1.2,-1.2,410.0,50.9,-50.9,1.53,0.58,-0.11,282.0,5680.0,173.0,-149.0,0.75,0.287,-0.052,0
5.2443332,11.268,0.629,-0.629,29.9,2.6,-2.6,0.58,0.18,-0.06,1054.0,5952.0,160.0,-177.0,0.971,0.299,-0.1,0
1.08193721,4.788,0.491,-0.491,115.0,10.0,-10.0,0.77,0.07,-0.08,1385.0,4965.0,151.0,-136.0,0.736,0.065,-0.079,0
9.0588209,3.342,0.214,-0.214,875.0,23.3623,-23.3623,2.67607,0.130267,-0.130267,864.0,5560.26,43.3509,-43.3509,0.96,0.04,-0.04,1
7.886632468,5.2147,0.0118,-0.0118,6330.0,18.3,-18.3,8.99,2.64,-1.76,996.0,5847.0,176.0,-193.0,1.135,0.333,-0.222,1
74.98529295,6.23451,0.00458,-0.00458,105000.0,64.9,-64.9,49.22,14.4,-4.82,425.0,5955.0,161.0,-179.0,0.91,0.266,-0.089,0
3.5247546,2.958,0.136,-0.136,17803.0,534.998,-534.998,16.3776,0.684714,-0.684714,1371.0,6052.0,100.638,-100.638,1.19,0.05,-0.05,1
4.56447463,6.415,0.174,-0.174,208.0,5.7,-5.7,1.13,0.18,-0.1,902.0,5270.0,158.0,-142.0,0.77,0.122,-0.066,0
0.73094589,4.32,0.2,-0.2,250.0,8.3,-8.3,17.12,5.06,-1.6,1922.0,5901.0,158.0,-193.0,0.848,0.251,-0.079,0
4.0266483,2.312,0.487,-0.487,754.0,42.6743,-42.6743,1.90189,0.122182,-0.122182,1065.0,5276.5,105.2,-105.2,0.78,0.04,-0.04,0
19.5148412,3.096,0.31,-0.31,103.0,9.6,-9.6,2.8,0.57,-0.86,1200.0,7004.0,187.0,-250.0,2.556,0.524,-0.785,0
1.208528832,1.336,0.144,-0.144,181.0,22.1,-22.1,1.25,0.39,-0.13,1725.0,6072.0,211.0,-232.0,0.923,0.29,-0.097,0
0.742957911,0.6688,0.051,-0.051,843.0,13.6,-13.6,1.47,0.1,-0.15,1026.0,3731.0,73.0,-83.0,0.498,0.034,-0.051,1
2.9887654,2.9847247,0.0286901,-0.0286901,15493.9490407,99.22328,-99.22328,14.0699828,0.7781713,-0.7781713,1307.2435081,5639.0,144.5,-144.5,1.12141,0.061206,-0.061206,1
4.029803201,4.4301,0.0203,-0.0203,191000.0,650.0,-650.0,47.58,14.8,-6.36,1233.0,6024.0,189.0,-232.0,1.078,0.336,-0.144,0
1.585673651,3.20763,0.00461,-0.00461,44100.0,55.3,-55.3,50.53,14.9,-6.41,1648.0,6117.0,193.0,-236.0,1.025,0.302,-0.13,0
1.731079436,1.8419,0.0727,-0.0727,12000.0,408.0,-408.0,56.05,17.6,-5.87,1541.0,6045.0,189.0,-232.0,0.955,0.3,-0.1,0
0.8912218,1.846,0.309,-0.309,9160.0,24.2008,-24.2008,15.1782,1.1299,-1.1299,2274.0,6245.0,136.1,-136.1,1.59,0.08,-0.08,0
1.88912273,4.219,0.363,-0.363,60.2,5.2,-5.2,0.59,0.1,-0.05,1248.0,5413.0,160.0,-144.0,0.754,0.122,-0.071,0
8.30865307,3.2747,0.0353,-0.0353,836.0,12.7,-12.7,2.42,0.11,-0.19,747.0,5022.0,80.0,-80.0,0.849,0.04,-0.066,1
213.6103207,10.7643,0.0635,-0.0635,111000.0,242.0,-242.0,46.07,11.4,-4.09,291.0,5931.0,160.0,-178.0,0.845,0.209,-0.075,0
6.0964074,2.3632965,0.0910878,-0.0910878,1142.4891745,32.002934,-32.002934,2.5856853,0.2982962,-0.2982962,737.3642914,4820.4,31.6,-31.6,0.731699,0.0479774,-0.0479774,1
5.7459945,1.185,0.127,-0.127,0.365,6.51e-06,-6.51e-06,2.06081,0.0618536,-0.0618536,393.0,3413.0,157.0,-157.0,0.32,0.01,-0.01,1
0.9337465,3.629,0.324,-0.324,49.9,5.2,-5.2,0.63,0.19,-0.06,1863.0,6102.0,214.0,-235.0,0.887,0.272,-0.091,0
1.92730001,18.812,0.271,-0.271,6180.0,26.1,-26.1,45.99,14.0,-7.54,1614.0,6057.0,180.0,-198.0,1.11,0.338,-0.182,0
2.66831274,2.4141,0.0924,-0.0924,266.0,13.4,-13.4,1.48,0.37,-0.13,1252.0,5806.0,157.0,-192.0,0.899,0.231,-0.077,1
3.319523463,3.3465,0.0209,-0.0209,38800.0,181.0,-181.0,38.37,9.36,-3.11,1108.0,5761.0,155.0,-155.0,0.791,0.193,-0.064,0
282.5253558,10.7965,0.0292,-0.0292,9750.0,16.7,-16.7,8.98,1.31,-0.47,264.0,5725.0,102.0,-113.0,0.913,0.133,-0.048,1
3.0927432,2.2215324,0.0173939,-0.0173939,28695.1012159,199.38875,-199.38875,12.6556708,0.8900727,-0.8900727,926.3544365,4713.98,115.719,-115.719,0.750341,0.0524523,-0.0524523,1
10.13540105,5.6831,0.00096,-0.00096,256000.0,26.1,-26.1,89.16,24.8,-30.4,1035.0,5895.0,175.0,-175.0,1.415,0.394,-0.482,0
25.5195307,6.6877451,0.2689892,-0.2689892,558.3758637,32.11596,-32.11596,2.9641461,0.2701597,-0.2701597,662.8890748,5742.22,30.4499,-30.4499,1.17321,0.0504221,-0.0504221,1
14.9857436,5.8,0.529,-0.529,9980.0,8.10638,-8.10638,9.39924,0.614637,-0.614637,984.0,5279.0,129.2,-129.2,0.86,0.05,-0.05,0
429.60143,18.11,1.0,-1.0,1000.0,87.9,-87.9,2.74,0.69,-0.3,223.0,5587.0,166.0,-166.0,0.877,0.222,-0.095,0
14.3400358,5.7,0.778,-0.778,1710.0,400.0,-400.0,0.68,0.33,-0.14,248.0,3358.0,119.0,-59.0,0.174,0.083,-0.036,0
4.032762189,4.14212,0.00279,-0.00279,119000.0,113.0,-113.0,35.22,10.2,-5.09,1173.0,5960.0,161.0,-161.0,0.962,0.278,-0.139,0
13.37935853,8.809,0.512,-0.512,354.0,17.2,-17.2,6.65,1.07,-2.49,1395.0,6739.0,183.0,-203.0,2.702,0.434,-1.014,0
308.185801,3.689,0.294,-0.294,709.0,86.3,-86.3,2.12,0.44,-0.18,230.0,5380.0,187.0,-187.0,0.813,0.169,-0.068,0
3.00725068,4.4302,0.0837,-0.0837,286.0,10.9,-10.9,1.56,0.34,-0.12,1122.0,5667.0,169.0,-152.0,0.781,0.169,-0.061,1
0.566795728,2.79,0.691,-0.691,18.9,2.2,-2.2,0.64,0.13,-0.16,2755.0,6130.0,167.0,-167.0,1.393,0.293,-0.358,0
3.17319407,2.512,0.162,-0.162,136.0,10.1,-10.1,0.91,0.12,-0.12,1077.0,5369.0,160.0,-160.0,0.784,0.109,-0.098,0
12.70636123,2.395,0.0406,-0.0406,872.0,18.6,-18.6,2.75,0.66,-0.22,697.0,5573.0,149.0,-166.0,0.839,0.201,-0.067,1
454.244158,3.399,0.24,-0.24,241.0,25.9,-25.9,2.93,1.07,-1.12,356.0,6446.0,198.0,-234.0,1.874,0.684,-0.715,0
10.21712165,4.35647,0.00062,-0.00062,205000.0,54.2,-54.2,81.1,22.1,-22.1,994.0,5931.0,158.0,-193.0,1.349,0.367,-0.367,0
3.5868547,2.1273101,0.277095,-0.277095,13809.758268,1400.9664,-1400.9664,11.4376308,1.7609613,-1.7609613,1057.3043544,5036.0,122.0,-122.0,0.980071,0.169,-0.088,1
7.18644594,1.4972,0.0637,-0.0637,402.0,20.4,-20.4,2.19,0.27,-0.13,860.0,5463.0,82.0,-73.0,0.91,0.11,-0.055,1
374.939991,17.0849,0.13,-0.132,235.0,20.8,-20.8,4.67,1.43,-3.1,381.0,5382.0,169.0,-187.0,2.909,0.89,-1.929,0
11.5509742,3.571,0.061,-0.061,10842.0,199.581,-199.581,11.0252,0.604944,-0.604944,763.0,5625.0,152.0,-151.4,1.06,0.06,-0.06,1
20.523,3.192,0.264,-0.24,0.098,0.016,-0.015,1.8,0.3,-0.1,389.0,3810.0,17.0,-17.0,0.54,0.01,-0.01,1
2.24704,2.713,0.065,-0.065,18890.4,3.68202,-3.68202,18.1799,0.656011,-0.656011,1812.0,6846.0,114.5,-114.5,1.2,0.04,-0.04,0
0.9739887,1.594,0.446,-0.446,2904.0,6422.51,-6422.51,21.8604,0.57,-0.43,3504.0,7357.0,122.0,-122.0,1.95,0.169,-0.088,0
7.3845072,4.531,0.045,-0.045,25160.0,0.616532,-0.616532,23.6091,0.57,-0.43,1008.0,6149.2,239.7,-239.7,1.43,0.169,-0.088,0
20.47748843,2.8364,0.0419,-0.0419,1380.0,28.2,-28.2,2.92,0.35,-0.19,530.0,5097.0,152.0,-152.0,0.779,0.093,-0.053,1
133.460999,11.4997,0.0691,-0.0691,5030.0,32.4,-32.4,11.21,1.72,-2.59,433.0,5588.0,83.0,-75.0,1.593,0.245,-0.368,1
7.1385672,2.464,0.331,-0.331,2064.0,73.3176,-73.3176,3.60516,0.245269,-0.245269,787.0,5144.5,136.4,-136.4,0.77,0.05,-0.05,1
13.7432169,2.73,0.405,-0.405,5046.0,5630.34,-5630.34,25.7481,2.59452,-2.59452,1015.0,5941.5,161.9,-161.9,1.4,0.01,-0.01,0
29.5390897,4.139,0.151,-0.151,403.0,25.1,-25.1,2.51,0.79,-0.28,714.0,6572.0,160.0,-251.0,1.238,0.39,-0.139,1
44.25817308,7.58264,0.00849,-0.00849,20500.0,22.1,-22.1,37.38,7.04,-13.1,845.0,6544.0,162.0,-179.0,2.326,0.438,-0.813,0
1.71051215,1.284,0.132,-0.132,42.2,4.9,-4.9,1.04,0.31,-0.46,2004.0,5925.0,195.0,-177.0,1.589,0.472,-0.708,0
7.6246239,2.0328127,0.1241971,-0.1241971,1256.0632059,73.469444,-73.469444,14.4951834,10.429498,-10.429498,1774.4974464,7313.0,210.0,-210.0,2.6298299,0.104221,-0.104221,0
16.14567193,3.7236,0.025,-0.025,941.0,4.2,-4.2,2.48,0.16,-0.1,546.0,4900.0,98.0,-98.0,0.741,0.048,-0.03,1
0.53633519,1.0547,0.0534,-0.0534,444.0,19.4,-19.4,1.81,0.44,-0.14,1974.0,5508.0,180.0,-180.0,0.84,0.2,-0.067,0
25.95198823,14.602,0.149,-0.149,5100.0,48.6,-48.6,39.94,11.0,-4.71,680.0,6363.0,176.0,-242.0,1.035,0.284,-0.122,0
2.4843369,1.154,0.295,-0.295,4450.0,17.9205,-17.9205,8.59746,0.57,-0.43,991.0,5608.0,122.0,-122.0,1.76,0.169,-0.088,0
16.8282542,39.098,0.462,-0.462,655.0,12.6,-12.6,2.66,0.76,-0.22,668.0,5575.0,141.0,-180.0,0.972,0.279,-0.08,0
3.401949837,16.5797,0.0899,-0.0899,2480.0,12.9,-12.9,14.32,2.96,-4.44,2076.0,7094.0,193.0,-236.0,2.17,0.449,-0.673,0
13.54057461,4.4673,0.0635,-0.0635,461.0,9.1,-9.1,2.17,0.31,-0.26,779.0,5767.0,115.0,-104.0,1.014,0.145,-0.119,1
80.2321467,4.656,0.128,-0.128,889.0,40.6,-40.6,3.24,0.38,-0.19,380.0,5436.0,81.0,-81.0,0.888,0.104,-0.052,1
8.45746636,2.2906,0.0941,-0.0941,1320.0,67.4,-67.4,1.87,0.16,-0.16,540.0,4347.0,117.0,-143.0,0.524,0.045,-0.045,1
5.614892073,3.7294,0.0401,-0.0401,2370.0,22.8,-22.8,1192.79,45.6,-258.0,4097.0,4289.0,95.0,-116.0,35.695,1.364,-7.731,0
0.6171788,1.433,0.619,-0.619,519.0,62.902,-62.902,7.26341,0.594516,-0.594516,3260.0,9603.0,251.9,-251.9,3.14,0.13,-0.13,0
328.84846,5.45,1.5,-1.5,901.0,208.0,-208.0,2.23,0.52,-0.17,219.0,5382.0,182.0,-147.0,0.724,0.169,-0.054,0
11.47685263,2.756,0.135,-0.135,241.0,16.8,-16.8,1.58,0.21,-0.18,796.0,5550.0,83.0,-74.0,1.032,0.138,-0.113,1
10.08881066,1.7726,0.0874,-0.0874,2000.0,43.9,-43.9,4.71,1.04,-0.35,734.0,5431.0,164.0,-164.0,0.843,0.186,-0.062,1
2.85847,2.232,0.144,-0.168,0.0308,0.0015,-0.0016,1.63,0.14,-0.36,1008.0,5762.0,152.0,-151.4,0.8988,0.0108,-0.0092,1
424.623345,9.666,0.273,-0.273,5130.0,98.2,-98.2,8.13,2.68,-0.88,265.0,6339.0,176.0,-242.0,1.017,0.334,-0.111,0
59.6585348,5.514,0.353,-0.353,1040.0,55.8,-55.8,3.59,0.3,-0.17,393.0,5243.0,84.0,-73.0,0.831,0.069,-0.04,1
1.546222068,7.998,0.142,-0.142,49.4,1.2,-1.2,0.77,0.12,-0.08,1578.0,5611.0,100.0,-112.0,1.073,0.173,-0.106,0
451.86579,13.47,0.911,-0.911,80.0,8.5,-8.5,1.85,0.86,-0.39,464.0,9024.0,276.0,-398.0,2.005,0.93,-0.425,0
205.912735,9.992,0.153,-0.153,2380.0,53.9,-53.9,4.68,0.68,-0.32,298.0,5644.0,76.0,-84.0,0.969,0.142,-0.066,1
10.06524317,1.369,0.0393,-0.0393,1050.0,39.2,-39.2,1.91,0.1,-0.12,488.0,4077.0,81.0,-81.0,0.56,0.03,-0.034,1
4.89336495,3.485,0.169,-0.169,138.0,9.8,-9.8,1.6,0.57,-0.2,1374.0,6688.0,187.0,-281.0,1.347,0.473,-0.169,1
8.925079516,2.6766,0.0265,-0.0265,978.0,8.0,-8.0,2.36,0.16,-0.08,628.0,4728.0,94.0,-94.0,0.693,0.049,-0.021,1
12.71871149,2.48998,0.00805,-0.00805,8380.0,18.5,-18.5,120.02,30.6,-45.9,1042.0,6120.0,213.0,-213.0,1.596,0.407,-0.61,0
2.4261538,2.1344641,0.5486145,-0.5486145,754.8303067,61.17742,-61.17742,2.6600255,2.8561234,-2.8561234,1234.029846,5271.0,130.4,-130.4,0.960919,0.0548341,-0.0548341,1
7.4355709,2.3450321,0.2092936,-0.2092936,1310.6803156,65.53177,-65.53177,2.2761564,0.6408871,-0.6408871,576.3403106,4218.9,162.8,-162.8,0.622512,0.0766281,-0.0766281,1
2.5411063,3.491,0.181,-0.181,8720.0,383.984,-383.984,16.4931,3.92609,-3.92609,1939.0,6657.0,134.9,-134.9,1.78,0.09,-0.09,0
56.35407916,3.4449,0.0661,-0.0661,1040.0,20.2,-20.2,2.59,0.1,-0.16,352.0,4802.0,96.0,-96.0,0.701,0.027,-0.044,1
5.26211833,3.244,0.12,-0.12,195.0,10.5,-10.5,1.95,0.31,-0.41,1166.0,5587.0,75.0,-75.0,1.309,0.208,-0.277,1
35.14578122,2.253,0.0352,-0.0352,6790.0,95.7,-95.7,32.5,5.93,-3.2,480.0,5437.0,204.0,-185.0,0.783,0.143,-0.077,0
10.303356,5.98633,0.00359,-0.00359,520000.0,223.0,-223.0,69.66,16.3,-10.9,787.0,5497.0,166.0,-149.0,0.9,0.211,-0.141,0
18.11473813,5.2706,0.0702,-0.0702,242.0,5.3,-5.3,2.49,0.45,-0.36,830.0,6109.0,110.0,-134.0,1.36,0.244,-0.199,1
125.602323,7.105,0.206,-0.206,926.0,41.1,-41.1,2.89,0.81,-0.35,360.0,5774.0,156.0,-173.0,0.958,0.268,-0.115,1
2.344138713,0.4495,0.0935,-0.0935,111.0,13.6,-13.6,2.43,0.96,-1.45,1797.0,5313.0,175.0,-159.0,2.095,0.835,-1.253,0
1.7509117,1.4130673,0.0401343,-0.0401343,70067.1013669,1786.6484,-1786.6484,16.6835695,12.343045,-12.343045,666.1259003,3333.0,157.0,-157.0,0.443812,0.0137555,-0.0137555,0
3.62275506,2.7868,0.098,-0.098,181.0,9.2,-9.2,1.62,0.27,-0.24,1304.0,5794.0,78.0,-78.0,1.216,0.201,-0.183,1
1.018347376,4.386,0.146,-0.146,47.8,1.8,-1.8,1.92,0.32,-0.59,2832.0,5858.0,87.0,-70.0,2.638,0.441,-0.818,0
2.9895092,3.3503883,0.0167793,-0.0167793,12117.7788754,51.155663,-51.155663,18.8182218,0.7559893,-0.7559893,1694.8109409,6317.0,109.1,-109.1,1.61396,0.0645854,-0.0645854,1
0.82967,1.755,0.05,-0.05,4744.55,473.454,-473.454,20.1053,6.45846,-6.45846,4448.0,6991.1,203.7,-203.7,2.65,0.15,-0.15,0
19.5776073,3.382,0.17,-0.17,98.1,6.0,-6.0,0.9,0.1,-0.08,628.0,5465.0,109.0,-109.0,0.925,0.101,-0.083,1
50.4670244,8.96181,0.00846,-0.00846,103000.0,77.9,-77.9,52.88,17.8,-5.95,523.0,6137.0,184.0,-220.0,1.012,0.341,-0.114,0
79.3739596,5.392,1.794,-1.794,1227.0,7.96249,-7.96249,2.17454,0.271867,-0.271867,368.0,5168.33,64.7007,-64.7007,0.77,0.05,-0.05,0
2.2657506,3.419,0.568,-0.568,388.0,30.5848,-30.5848,8.00485,0.521967,-0.521967,3256.0,10125.0,419.5,-419.5,4.14,0.18,-0.18,0
18.64932728,4.4056,0.0687,-0.0687,894.0,20.9,-20.9,3.12,0.47,-0.28,701.0,5775.0,78.0,-78.0,1.053,0.161,-0.094,1
0.530967162,3.3659,0.0493,-0.0493,245.0,2.6,-2.6,23.72,13.2,-3.3,2704.0,6449.0,163.0,-208.0,1.193,0.663,-0.166,0
15.64064161,6.4524,0.0365,-0.0365,273000.0,2750.0,-2750.0,77.18,25.7,-11.9,921.0,6517.0,180.0,-248.0,1.374,0.457,-0.211,0
2.8493825,3.567,0.053,-0.053,8049.0,25.0232,-25.0232,16.3869,0.734704,-0.734704,1864.0,6900.0,152.0,-151.4,1.77,0.08,-0.08,1
30.47639859,17.9728,0.0879,-0.0879,131000.0,684.0,-684.0,43.01,9.95,-3.33,542.0,5913.0,159.0,-159.0,0.787,0.182,-0.061,0
5.42526,4.536,0.192,-0.24,0.3018,0.0066,-0.0066,3.17,0.53,-0.39,1008.0,5762.0,152.0,-151.4,0.529,0.076,-0.051,1
73.992267,5.692,0.795,-0.795,226.0,44.5,-44.5,2.86,1.38,-1.68,546.0,5271.0,222.0,-167.0,1.895,0.912,-1.114,0
2.88878583,2.977,0.174,-0.174,40.9,2.9,-2.9,0.84,0.16,-0.14,1423.0,5696.0,113.0,-101.0,1.331,0.244,-0.22,1
59.742966,6.78,1.1,-1.1,285.0,36.2,-36.2,16.91,2.42,-3.28,1037.0,5059.0,110.0,-117.0,7.322,1.046,-1.424,0
4.0872956,5.586113,0.0508755,-0.0508755,3572.1712499,35.689426,-35.689426,13.6237732,0.6518233,-0.6518233,1755.0767383,6036.0,152.0,-151.4,2.2186699,0.102573,-0.102573,1
1.791406261,2.8159,0.0665,-0.0665,346.0,7.2,-7.2,4.51,1.5,-0.5,1579.0,6092.0,165.0,-202.0,1.028,0.341,-0.114,0
3.92453009,3.691,0.107,-0.107,464.0,20.8,-20.8,1.82,0.45,-0.16,1074.0,5776.0,181.0,-201.0,0.849,0.209,-0.075,1
2.31169425,8.689,0.463,-0.463,38.4,2.8,-2.8,1.76,0.54,-0.67,3178.0,9451.0,302.0,-378.0,2.679,0.826,-1.009,0
4.0248883,2.5104,0.012,-0.0144,2.1878,0.0045,-0.005,9.56,0.71,-1.27,1008.0,5762.0,152.0,-151.4,0.665,0.048,-0.087,1
472.071079,5.759,0.648,-0.648,253.0,53.5,-53.5,2.01,0.17,-0.08,268.0,6186.0,83.0,-74.0,1.253,0.109,-0.047,0
1.4344602,0.9348877,0.2485039,-0.2485039,1028.2187852,164.2908,-164.2908,1.393219,0.2790343,-0.2790343,691.2885073,3421.0,157.0,-157.0,0.37103,0.0109547,-0.0109547,1
2.65646,2.475,0.355,-0.355,773.369,2.53298,-2.53298,12.1711,0.791407,-0.791407,1545.0,6135.4,94.9,-94.9,3.98,0.12,-0.12,0
4.71510843,2.506,0.103,-0.103,418.0,22.0,-22.0,1.46,0.12,-0.14,823.0,4861.0,131.0,-146.0,0.732,0.062,-0.068,1
4.24263096,2.582,0.143,-0.143,188.0,13.6,-13.6,1.1,0.06,-0.06,926.0,5072.0,81.0,-81.0,0.825,0.042,-0.047,1
71.59889,10.53,2.0,-2.0,654.0,208.0,-208.0,4.49,1.74,-1.43,645.0,6637.0,163.0,-195.0,1.662,0.645,-0.53,0
102.9641952,15.735,0.263,-0.263,1900.0,27.3,-27.3,39.0,1.1,-9.39,797.0,5047.0,40.0,-160.0,7.119,0.201,-1.713,0
2.41349123,11.29,2.6,-2.6,57.0,5.4,-5.4,2.11,0.34,-0.8,2348.0,6628.0,160.0,-180.0,2.595,0.419,-0.978,0
5.627911313,7.08223,0.00301,-0.00301,434000.0,137.0,-137.0,81.61,26.9,-11.5,1167.0,6280.0,172.0,-203.0,1.115,0.367,-0.157,0
33.4969115,4.833,0.227,-0.227,164.0,14.6,-14.6,2.97,1.64,-1.47,630.0,4928.0,148.0,-133.0,1.688,0.931,-0.838,1
9.549277089,1.5832,0.0185,-0.0185,1830.0,20.0,-20.0,1.57,0.21,-0.24,374.0,3547.0,71.0,-80.0,0.369,0.05,-0.056,1
1.332567643,4.284,0.184,-0.184,56.7,2.9,-2.9,0.62,0.14,-0.04,1482.0,5687.0,152.0,-152.0,0.79,0.169,-0.061,0
0.635069939,2.07171,0.00354,-0.00354,33100.0,29.6,-29.6,57.77,18.3,-6.12,2351.0,6340.0,150.0,-206.0,1.058,0.335,-0.112,0
35.4028219,4.221,1.379,-1.379,12666.0,2736.61,-2736.61,21.7639,2.59877,-2.59877,766.0,7455.0,409.9,-409.9,1.78,0.08,-0.08,0
2.5840753,1.666,0.302,-0.302,0.1757,0.125744,-0.125744,7.01829,2.16662,-2.16662,1834.0,6119.0,126.2,-126.2,1.4,0.07,-0.07,0
2.48882685,3.487,0.392,-0.392,80.2,6.7,-6.7,1.05,0.33,-0.12,1477.0,6246.0,174.0,-217.0,1.092,0.353,-0.118,0
3.166465862,2.9381,0.0327,-0.0327,4360.0,44.4,-44.4,26.82,2.48,-2.74,954.0,4968.0,151.0,-136.0,0.704,0.065,-0.072,0
11.390955,3.864,0.036,-0.0408,1.6232,0.0098,-0.0096,10.71,0.58,-0.35,1008.0,5762.0,152.0,-151.4,0.854,0.044,-0.018,1
20.49041,4.369,0.17,-0.17,662.0,33.3,-33.3,2.34,0.67,-0.22,625.0,5681.0,180.0,-200.0,0.923,0.264,-0.088,1
1.6306523,1.202,0.083,-0.083,68050.0,37.07,-37.07,11.1125,0.428663,-0.428663,653.0,3262.0,157.0,-157.0,0.4,0.01,-0.01,1
14.03490255,3.638,0.0598,-0.0598,852.0,15.9,-15.9,2.41,0.32,-0.28,641.0,5258.0,158.0,-142.0,0.785,0.102,-0.091,1
396.048721,16.376,0.545,-0.545,932.0,29.2,-29.2,13.52,2.73,-4.11,370.0,5327.0,148.0,-167.0,2.882,0.583,-0.875,0
11.03571773,5.62958,0.00726,-0.00726,145000.0,167.0,-167.0,70.42,18.8,-20.6,991.0,6201.0,197.0,-219.0,1.23,0.328,-0.36,0
12.27057043,3.002,0.13,-0.13,296.0,18.2,-18.2,1.67,0.54,-0.15,811.0,6075.0,180.0,-198.0,0.969,0.315,-0.084,1
119.8401019,3.6796,0.0532,-0.0532,5450.0,76.3,-76.3,26.96,1.68,-0.96,255.0,4602.0,92.0,-92.0,0.675,0.042,-0.024,0
4.27103727,2.2759,0.0846,-0.0846,180.0,8.7,-8.7,1.22,0.37,-0.13,1108.0,5984.0,161.0,-197.0,0.906,0.279,-0.093,1
0.241842544,0.7257,0.0513,-0.0513,203.0,10.5,-10.5,1.16,0.4,-0.09,2689.0,5834.0,152.0,-161.0,0.797,0.272,-0.061,0
19.5661401,6.227,0.116,-0.116,0.135,0.002,-0.002,3.22711,0.57,-0.43,1008.0,4246.81,88.7,-128.49,0.758892,0.074238,-0.047651,1
5.79179934,3.474,0.132,-0.132,119.0,7.2,-7.2,1.69,0.31,-0.26,1222.0,6174.0,74.0,-86.0,1.318,0.243,-0.199,1
1.76447,2.749,0.331,-0.331,2640.0,0.633562,-0.633562,27.921,0.57,-0.43,3207.0,8049.0,395.5,-395.5,5.08,0.169,-0.088,0
2.2088214,2.544,0.089,-0.089,7770.0,0.772966,-0.772966,11.6656,0.536794,-0.536794,1586.0,5960.4,104.5,-104.5,1.26,0.06,-0.06,1
6.93365167,4.608,0.146,-0.146,120.0,6.4,-6.4,1.7,0.26,-0.31,1104.0,5861.0,105.0,-117.0,1.304,0.195,-0.238,1
4.61244,1.1448,0.072,-0.084,0.2194,0.0074,-0.0079,1.27,0.16,-0.42,1008.0,5762.0,152.0,-151.4,0.256,0.029,-0.082,1
40.06967462,9.3564,0.0103,-0.0103,41900.0,49.7,-49.7,27.38,8.16,-4.4,588.0,5911.0,166.0,-208.0,1.207,0.36,-0.194,0
18.36974658,2.939,0.152,-0.152,1140.0,64.1,-64.1,3.58,0.26,-0.2,582.0,5244.0,105.0,-105.0,0.81,0.06,-0.044,1
35.01190875,2.868,0.0684,-0.0684,437.0,14.5,-14.5,2.97,0.48,-0.35,603.0,5872.0,70.0,-79.0,1.153,0.185,-0.135,1
2.5926199,1.269,0.034,-0.034,78210.0,17.8007,-17.8007,11.0137,0.376723,-0.376723,537.0,3375.0,157.0,-157.0,0.37,0.01,-0.01,1
